latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-33.919155,150.93517,14.0,36000,Australia/Sydney,GMT+10

location,latitude,longitude,time,temperature_2m (°C),apparent_temperature (°C),relative_humidity_2m (%),weather_code (wmo code),cloud_cover (%),cloud_cover_low (%),precipitation (mm),rain (mm),windspeed_10m (km/h),windgusts_10m (km/h),shortwave_radiation (W/m²),sunshine_duration (s),wet_bulb_temperature_2m (°C),boundary_layer_height (m)
Liverpool,-33.92,150.92,2026-04-04T17:00,18.7,18.1,72,2,65,14,0.00,0.00,12.3,32.4,142.0,3600.00,15.4,795.00
Liverpool,-33.92,150.92,2026-04-04T18:00,17.5,17.6,79,1,34,30,0.00,0.00,8.4,27.0,26.0,1210.66,15.0,665.00
Liverpool,-33.92,150.92,2026-04-04T19:00,16.7,16.8,83,1,38,34,0.00,0.00,7.4,17.3,0.0,0.00,14.7,555.00
Liverpool,-33.92,150.92,2026-04-04T20:00,16.1,16.2,84,2,55,55,0.00,0.00,7.1,15.1,0.0,0.00,14.3,500.00
Liverpool,-33.92,150.92,2026-04-04T21:00,15.8,16.1,86,1,30,29,0.00,0.00,6.0,14.4,0.0,0.00,14.2,195.00
Liverpool,-33.92,150.92,2026-04-04T22:00,16.5,16.7,88,3,91,87,0.00,0.00,8.1,15.1,0.0,0.00,15.0,455.00
Liverpool,-33.92,150.92,2026-04-04T23:00,16.1,16.5,90,51,31,4,0.10,0.10,7.4,18.7,0.0,0.00,14.9,390.00
Liverpool,-33.92,150.92,2026-04-05T00:00,15.9,16.1,90,2,54,45,0.00,0.00,7.7,15.8,0.0,0.00,14.7,350.00
Liverpool,-33.92,150.92,2026-04-05T01:00,15.2,15.8,94,3,100,100,0.00,0.00,5.8,15.8,0.0,0.00,14.5,150.00
Liverpool,-33.92,150.92,2026-04-05T02:00,15.6,16.0,92,51,100,100,0.10,0.10,6.7,13.0,0.0,0.00,14.7,250.00
Liverpool,-33.92,150.92,2026-04-05T03:00,15.6,16.2,91,51,100,66,0.40,0.40,5.2,14.0,0.0,0.00,14.6,190.00
Liverpool,-33.92,150.92,2026-04-05T04:00,15.6,16.2,93,51,100,84,0.20,0.20,5.8,12.2,0.0,0.00,14.8,230.00
Liverpool,-33.92,150.92,2026-04-05T05:00,15.8,16.6,92,3,100,55,0.00,0.00,4.1,10.8,0.0,0.00,14.8,105.00
Liverpool,-33.92,150.92,2026-04-05T06:00,15.8,16.7,92,3,100,100,0.00,0.00,3.9,8.3,0.0,0.00,14.8,85.00
Liverpool,-33.92,150.92,2026-04-05T07:00,15.8,16.6,93,51,100,97,0.10,0.10,5.0,9.7,8.0,0.00,14.9,70.00
Liverpool,-33.92,150.92,2026-04-05T08:00,16.2,16.9,91,51,99,98,0.10,0.10,6.4,14.4,63.0,392.46,15.2,145.00
Liverpool,-33.92,150.92,2026-04-05T09:00,17.4,17.9,83,51,78,56,0.20,0.20,6.1,16.9,148.0,0.00,15.3,365.00
Liverpool,-33.92,150.92,2026-04-05T10:00,18.0,18.8,81,51,100,52,0.20,0.20,5.0,20.9,393.0,3600.00,15.7,700.00
Liverpool,-33.92,150.92,2026-04-05T11:00,19.5,19.8,70,51,61,31,0.30,0.30,5.7,18.7,407.0,3600.00,15.7,1040.00
Liverpool,-33.92,150.92,2026-04-05T12:00,20.6,20.9,62,51,60,48,0.20,0.20,7.8,23.0,614.0,3600.00,15.8,1225.00
Liverpool,-33.92,150.92,2026-04-05T13:00,21.2,21.1,58,51,41,16,0.10,0.10,8.3,23.8,596.0,3600.00,15.8,1315.00
Liverpool,-33.92,150.92,2026-04-05T14:00,20.5,19.9,61,51,64,16,0.30,0.30,10.3,27.7,549.0,3600.00,15.7,1080.00
Liverpool,-33.92,150.92,2026-04-05T15:00,20.1,19.5,63,51,47,8,0.10,0.10,10.3,28.1,414.0,3600.00,15.5,1105.00
Liverpool,-33.92,150.92,2026-04-05T16:00,19.5,18.7,63,51,90,70,0.10,0.10,9.6,27.4,313.0,3600.00,14.9,940.00
Liverpool,-33.92,150.92,2026-04-05T17:00,19.0,18.6,64,2,77,8,0.00,0.00,7.1,22.0,74.0,343.04,14.6,825.00
Liverpool,-33.92,150.92,2026-04-05T18:00,18.0,18.2,72,2,64,22,0.00,0.00,4.7,15.8,23.0,972.83,14.6,255.00
Liverpool,-33.92,150.92,2026-04-05T19:00,17.1,17.3,77,3,96,92,0.00,0.00,4.9,9.7,0.0,0.00,14.3,115.00
Liverpool,-33.92,150.92,2026-04-05T20:00,16.6,16.6,79,1,22,20,0.00,0.00,5.9,11.9,0.0,0.00,14.1,125.00
Liverpool,-33.92,150.92,2026-04-05T21:00,15.8,15.7,82,3,98,98,0.00,0.00,6.9,13.7,0.0,0.00,13.7,120.00
Liverpool,-33.92,150.92,2026-04-05T22:00,16.3,16.8,84,3,100,100,0.00,0.00,4.3,14.4,0.0,0.00,14.4,90.00
Liverpool,-33.92,150.92,2026-04-05T23:00,15.9,16.6,86,3,94,74,0.00,0.00,3.4,7.9,0.0,0.00,14.3,80.00
Liverpool,-33.92,150.92,2026-04-06T00:00,15.7,16.1,87,2,62,56,0.00,0.00,4.9,9.7,0.0,0.00,14.2,85.00
Liverpool,-33.92,150.92,2026-04-06T01:00,15.1,15.2,90,3,100,100,0.00,0.00,6.2,12.2,0.0,0.00,13.9,95.00
Liverpool,-33.92,150.92,2026-04-06T02:00,14.7,14.9,90,1,43,42,0.00,0.00,5.2,12.2,0.0,0.00,13.6,85.00
Liverpool,-33.92,150.92,2026-04-06T03:00,13.4,13.7,93,0,0,0,0.00,0.00,3.6,10.1,0.0,0.00,12.7,55.00
Liverpool,-33.92,150.92,2026-04-06T04:00,13.6,13.8,94,0,2,2,0.00,0.00,5.0,7.6,0.0,0.00,13.0,45.00
Liverpool,-33.92,150.92,2026-04-06T05:00,12.8,12.9,95,1,29,0,0.00,0.00,3.7,10.1,0.0,0.00,12.2,40.00
Liverpool,-33.92,150.92,2026-04-06T06:00,12.5,12.6,95,3,100,0,0.00,0.00,2.9,7.2,0.0,0.00,11.9,40.00
Liverpool,-33.92,150.92,2026-04-06T07:00,13.4,13.4,93,3,100,3,0.00,0.00,4.8,8.6,33.0,2645.09,12.6,45.00
Liverpool,-33.92,150.92,2026-04-06T08:00,15.5,16.0,85,3,100,3,0.00,0.00,2.9,11.2,181.0,3600.00,13.8,115.00
Liverpool,-33.92,150.92,2026-04-06T09:00,17.8,18.3,73,3,99,0,0.00,0.00,2.8,13.0,381.0,3600.00,14.6,325.00
Liverpool,-33.92,150.92,2026-04-06T10:00,18.7,18.8,68,3,95,0,0.00,0.00,5.1,14.4,394.0,3600.00,14.8,760.00
Liverpool,-33.92,150.92,2026-04-06T11:00,19.7,19.7,62,3,100,1,0.00,0.00,4.8,18.4,540.0,3600.00,15.0,915.00
Liverpool,-33.92,150.92,2026-04-06T12:00,19.0,18.8,64,3,100,0,0.00,0.00,5.1,17.6,209.0,0.00,14.6,680.00
Liverpool,-33.92,150.92,2026-04-06T13:00,18.4,18.8,69,53,100,1,0.60,0.60,2.5,15.1,127.0,0.00,14.6,430.00
Liverpool,-33.92,150.92,2026-04-06T14:00,17.3,18.6,82,53,100,0,0.90,0.90,0.5,9.4,77.0,0.00,15.2,120.00
Liverpool,-33.92,150.92,2026-04-06T15:00,17.3,18.5,81,51,100,2,0.30,0.30,0.9,9.4,84.0,0.00,15.1,220.00
Liverpool,-33.92,150.92,2026-04-06T16:00,17.7,18.8,80,51,60,9,0.10,0.10,2.2,9.0,82.0,0.00,15.4,315.00
Liverpool,-33.92,150.92,2026-04-06T17:00,17.9,18.9,80,1,30,2,0.00,0.00,2.7,9.4,118.0,3600.00,15.5,325.00
Liverpool,-33.92,150.92,2026-04-06T18:00,17.0,18.2,84,0,8,1,0.00,0.00,1.3,7.2,25.0,2138.41,15.1,45.00
Liverpool,-33.92,150.92,2026-04-06T19:00,16.5,17.6,85,0,7,0,0.00,0.00,1.0,2.2,0.0,0.00,14.7,20.00
Liverpool,-33.92,150.92,2026-04-06T20:00,15.8,16.8,88,0,2,0,0.00,0.00,1.6,3.2,0.0,0.00,14.5,25.00
Liverpool,-33.92,150.92,2026-04-06T21:00,15.4,16.5,90,0,5,0,0.00,0.00,1.5,3.2,0.0,0.00,14.3,25.00
Liverpool,-33.92,150.92,2026-04-06T22:00,15.4,16.0,91,0,16,0,0.00,0.00,4.1,2.9,0.0,0.00,14.3,55.00
Liverpool,-33.92,150.92,2026-04-06T23:00,14.9,15.5,92,0,0,0,0.00,0.00,3.6,7.6,0.0,0.00,14.0,45.00
Liverpool,-33.92,150.92,2026-04-07T00:00,14.6,15.2,93,0,0,0,0.00,0.00,4.0,7.6,0.0,0.00,13.8,45.00
Liverpool,-33.92,150.92,2026-04-07T01:00,14.1,14.6,95,0,0,0,0.00,0.00,4.4,8.6,0.0,0.00,13.5,45.00
Liverpool,-33.92,150.92,2026-04-07T02:00,13.0,13.2,97,0,0,0,0.00,0.00,3.8,8.6,0.0,0.00,12.6,55.00
Liverpool,-33.92,150.92,2026-04-07T03:00,13.3,13.3,97,0,5,5,0.00,0.00,6.0,12.2,0.0,0.00,12.9,85.00
Liverpool,-33.92,150.92,2026-04-07T04:00,13.4,13.5,97,3,99,99,0.00,0.00,5.4,12.6,0.0,0.00,13.0,85.00
Liverpool,-33.92,150.92,2026-04-07T05:00,13.2,13.4,98,3,100,100,0.00,0.00,5.2,10.8,0.0,0.00,12.9,75.00
Liverpool,-33.92,150.92,2026-04-07T06:00,13.1,13.4,99,3,100,100,0.00,0.00,4.6,11.5,0.0,0.00,13.0,75.00
Liverpool,-33.92,150.92,2026-04-07T07:00,13.3,13.6,97,3,100,100,0.00,0.00,4.4,11.5,22.0,1230.72,12.9,80.00
Liverpool,-33.92,150.92,2026-04-07T08:00,14.5,15.1,96,3,100,100,0.00,0.00,4.6,14.4,137.0,3600.00,14.0,105.00
Liverpool,-33.92,150.92,2026-04-07T09:00,16.5,17.6,89,2,60,59,0.00,0.00,3.5,14.8,262.0,3600.00,15.2,145.00
Liverpool,-33.92,150.92,2026-04-07T10:00,20.4,22.2,76,0,7,7,0.00,0.00,1.6,14.4,526.0,3600.00,17.4,155.00
Liverpool,-33.92,150.92,2026-04-07T11:00,24.3,27.2,62,1,26,1,0.00,0.00,2.5,14.0,695.0,3600.00,19.2,245.00
Liverpool,-33.92,150.92,2026-04-07T12:00,26.2,28.7,54,1,27,0,0.00,0.00,3.2,14.0,654.0,3600.00,19.8,370.00
Liverpool,-33.92,150.92,2026-04-07T13:00,27.5,29.6,49,0,14,0,0.00,0.00,5.0,16.9,663.0,3600.00,20.1,665.00
Liverpool,-33.92,150.92,2026-04-07T14:00,28.9,31.2,45,1,33,0,0.00,0.00,1.3,19.1,631.0,3600.00,20.5,2050.00
Liverpool,-33.92,150.92,2026-04-07T15:00,28.8,30.1,46,1,39,0,0.00,0.00,5.0,15.1,459.0,3600.00,20.6,1830.00
Liverpool,-33.92,150.92,2026-04-07T16:00,29.1,29.2,40,0,11,0,0.00,0.00,8.7,24.8,328.0,3600.00,19.8,2205.00
Liverpool,-33.92,150.92,2026-04-07T17:00,27.9,28.9,46,0,5,0,0.00,0.00,4.6,19.1,185.0,3600.00,19.8,230.00
Liverpool,-33.92,150.92,2026-04-07T18:00,25.1,25.9,54,0,0,0,0.00,0.00,6.7,11.2,27.0,2383.99,18.7,55.00
Liverpool,-33.92,150.92,2026-04-07T19:00,23.1,23.6,62,0,2,0,0.00,0.00,9.8,20.9,0.0,0.00,18.1,105.00
Liverpool,-33.92,150.92,2026-04-07T20:00,22.1,22.7,63,2,77,0,0.00,0.00,7.0,18.7,0.0,0.00,17.4,90.00
Liverpool,-33.92,150.92,2026-04-07T21:00,20.9,21.6,67,0,1,0,0.00,0.00,5.0,13.7,0.0,0.00,16.7,55.00
Liverpool,-33.92,150.92,2026-04-07T22:00,20.5,20.6,67,0,0,0,0.00,0.00,8.5,16.2,0.0,0.00,16.3,95.00
Liverpool,-33.92,150.92,2026-04-07T23:00,19.3,18.8,67,0,0,0,0.00,0.00,10.2,19.8,0.0,0.00,15.3,140.00
Liverpool,-33.92,150.92,2026-04-08T00:00,18.8,18.1,69,0,2,2,0.00,0.00,11.1,23.4,0.0,0.00,15.0,185.00
Liverpool,-33.92,150.92,2026-04-08T01:00,18.2,18.8,85,0,5,5,0.00,0.00,9.8,21.6,0.0,0.00,16.5,225.00
Liverpool,-33.92,150.92,2026-04-08T02:00,18.4,19.7,94,0,1,1,0.00,0.00,9.1,18.7,0.0,0.00,17.7,270.00
Liverpool,-33.92,150.92,2026-04-08T03:00,18.1,19.6,94,0,0,0,0.00,0.00,7.9,18.4,0.0,0.00,17.5,210.00
Liverpool,-33.92,150.92,2026-04-08T04:00,17.3,18.3,94,1,38,0,0.00,0.00,7.8,15.5,0.0,0.00,16.5,85.00
Liverpool,-33.92,150.92,2026-04-08T05:00,16.5,17.2,95,1,20,20,0.00,0.00,8.2,16.2,0.0,0.00,15.9,85.00
Liverpool,-33.92,150.92,2026-04-08T06:00,16.1,16.5,94,2,52,52,0.00,0.00,9.4,18.4,0.0,0.00,15.4,105.00
Liverpool,-33.92,150.92,2026-04-08T07:00,16.3,16.6,93,3,91,91,0.00,0.00,9.9,19.8,27.0,1537.86,15.4,125.00
Liverpool,-33.92,150.92,2026-04-08T08:00,18.4,19.3,85,1,34,34,0.00,0.00,7.2,19.4,157.0,3600.00,16.6,165.00
Liverpool,-33.92,150.92,2026-04-08T09:00,20.9,22.3,76,0,1,1,0.00,0.00,6.5,20.2,353.0,3600.00,17.9,265.00
Liverpool,-33.92,150.92,2026-04-08T10:00,22.6,24.3,72,0,0,0,0.00,0.00,6.3,19.4,546.0,3600.00,19.0,435.00
Liverpool,-33.92,150.92,2026-04-08T11:00,24.8,27.1,62,0,2,0,0.00,0.00,6.0,21.6,677.0,3600.00,19.5,1135.00
Liverpool,-33.92,150.92,2026-04-08T12:00,26.1,27.6,46,0,4,0,0.00,0.00,6.0,20.9,741.0,3600.00,18.3,1340.00
Liverpool,-33.92,150.92,2026-04-08T13:00,27.0,28.0,39,0,0,0,0.00,0.00,6.0,21.2,747.0,3600.00,17.9,1605.00
Liverpool,-33.92,150.92,2026-04-08T14:00,27.7,28.1,36,2,78,1,0.00,0.00,5.4,20.5,668.0,3600.00,17.9,1630.00
Liverpool,-33.92,150.92,2026-04-08T15:00,28.1,28.2,35,3,85,0,0.00,0.00,2.3,18.7,499.0,3600.00,18.0,1775.00
Liverpool,-33.92,150.92,2026-04-08T16:00,27.3,26.5,37,3,100,0,0.00,0.00,8.0,20.5,355.0,3600.00,17.7,1245.00
Liverpool,-33.92,150.92,2026-04-08T17:00,23.2,23.8,71,3,100,0,0.00,0.00,15.5,36.0,172.0,3600.00,19.4,460.00
Liverpool,-33.92,150.92,2026-04-08T18:00,21.6,23.3,78,3,100,0,0.00,0.00,6.9,34.6,21.0,0.00,18.8,320.00
Liverpool,-33.92,150.92,2026-04-08T19:00,21.0,22.9,82,3,100,0,0.00,0.00,6.9,13.7,0.0,0.00,18.8,215.00
Liverpool,-33.92,150.92,2026-04-08T20:00,20.6,23.1,85,3,100,0,0.00,0.00,3.1,14.0,0.0,0.00,18.8,75.00
Liverpool,-33.92,150.92,2026-04-08T21:00,20.0,22.4,89,0,1,0,0.00,0.00,4.1,7.9,0.0,0.00,18.6,40.00
Liverpool,-33.92,150.92,2026-04-08T22:00,19.0,21.3,92,2,68,0,0.00,0.00,3.7,9.0,0.0,0.00,18.1,30.00
Liverpool,-33.92,150.92,2026-04-08T23:00,18.2,20.1,95,0,9,1,0.00,0.00,4.8,9.7,0.0,0.00,17.6,35.00
Liverpool,-33.92,150.92,2026-04-09T00:00,17.6,19.5,96,1,44,1,0.00,0.00,3.8,9.7,0.0,0.00,17.1,40.00
Liverpool,-33.92,150.92,2026-04-09T01:00,17.2,18.7,96,3,100,3,0.00,0.00,5.7,11.2,0.0,0.00,16.7,45.00
Liverpool,-33.92,150.92,2026-04-09T02:00,16.9,18.4,97,2,63,3,0.00,0.00,4.5,11.2,0.0,0.00,16.5,45.00
Liverpool,-33.92,150.92,2026-04-09T03:00,16.3,17.6,98,3,85,11,0.00,0.00,4.8,9.0,0.0,0.00,16.0,40.00
Liverpool,-33.92,150.92,2026-04-09T04:00,15.9,16.9,100,3,100,100,0.00,0.00,7.7,12.2,0.0,0.00,15.9,55.00
Liverpool,-33.92,150.92,2026-04-09T05:00,16.6,18.0,98,3,85,2,0.00,0.00,5.4,15.1,0.0,0.00,16.4,65.00
Liverpool,-33.92,150.92,2026-04-09T06:00,16.3,17.9,97,3,100,5,0.00,0.00,2.7,12.2,0.0,0.00,16.0,55.00
Liverpool,-33.92,150.92,2026-04-09T07:00,16.6,17.8,95,3,100,12,0.00,0.00,5.8,13.3,21.0,0.00,16.0,80.00
Liverpool,-33.92,150.92,2026-04-09T08:00,18.0,19.5,87,0,4,1,0.00,0.00,3.0,13.3,134.0,3156.41,16.4,110.00
Liverpool,-33.92,150.92,2026-04-09T09:00,20.8,22.2,72,1,21,2,0.00,0.00,2.8,14.0,360.0,3600.00,17.3,230.00
Liverpool,-33.92,150.92,2026-04-09T10:00,23.6,25.0,62,0,5,5,0.00,0.00,4.2,15.8,548.0,3600.00,18.5,375.00
Liverpool,-33.92,150.92,2026-04-09T11:00,26.2,28.3,52,0,0,0,0.00,0.00,4.2,18.4,679.0,3600.00,19.4,495.00
Liverpool,-33.92,150.92,2026-04-09T12:00,28.6,30.0,38,0,3,0,0.00,0.00,5.8,20.9,746.0,3600.00,19.0,1105.00
Liverpool,-33.92,150.92,2026-04-09T13:00,30.1,30.8,31,1,22,0,0.00,0.00,5.7,22.3,735.0,3600.00,18.7,1610.00
Liverpool,-33.92,150.92,2026-04-09T14:00,30.7,30.8,30,0,16,0,0.00,0.00,4.8,20.9,623.0,3600.00,18.9,1675.00
Liverpool,-33.92,150.92,2026-04-09T15:00,31.0,30.7,30,0,13,0,0.00,0.00,5.0,18.4,503.0,3600.00,19.1,1800.00
Liverpool,-33.92,150.92,2026-04-09T16:00,30.5,30.2,31,0,15,0,0.00,0.00,5.8,17.6,346.0,3600.00,19.1,1140.00
Liverpool,-33.92,150.92,2026-04-09T17:00,30.3,30.4,31,0,16,0,0.00,0.00,1.9,15.8,167.0,3600.00,18.8,60.00
Liverpool,-33.92,150.92,2026-04-09T18:00,27.6,27.4,43,0,7,0,0.00,0.00,10.5,20.2,22.0,2227.99,19.0,245.00
Liverpool,-33.92,150.92,2026-04-09T19:00,25.0,26.3,64,0,9,0,0.00,0.00,9.7,22.7,0.0,0.00,20.0,195.00
Liverpool,-33.92,150.92,2026-04-09T20:00,24.2,25.8,67,0,5,0,0.00,0.00,8.4,20.2,0.0,0.00,19.8,230.00
Liverpool,-33.92,150.92,2026-04-09T21:00,23.8,25.5,65,0,3,0,0.00,0.00,4.7,15.8,0.0,0.00,19.2,240.00
Liverpool,-33.92,150.92,2026-04-09T22:00,23.5,24.5,65,0,16,0,0.00,0.00,9.2,9.7,0.0,0.00,18.9,245.00
Liverpool,-33.92,150.92,2026-04-09T23:00,22.8,24.4,70,1,34,0,0.00,0.00,6.1,18.0,0.0,0.00,19.0,225.00
Liverpool,-33.92,150.92,2026-04-10T00:00,21.8,23.1,75,0,5,0,0.00,0.00,8.2,15.5,0.0,0.00,18.5,105.00
Liverpool,-33.92,150.92,2026-04-10T01:00,20.6,22.0,79,0,10,0,0.00,0.00,7.3,15.8,0.0,0.00,18.0,70.00
Liverpool,-33.92,150.92,2026-04-10T02:00,19.8,21.1,81,1,43,0,0.00,0.00,6.2,16.2,0.0,0.00,17.4,55.00
Liverpool,-33.92,150.92,2026-04-10T03:00,19.0,20.7,85,0,9,0,0.00,0.00,3.3,11.5,0.0,0.00,17.1,35.00
Liverpool,-33.92,150.92,2026-04-10T04:00,18.6,19.6,86,1,30,0,0.00,0.00,8.1,14.0,0.0,0.00,17.0,95.00
Liverpool,-33.92,150.92,2026-04-10T05:00,18.3,18.8,83,3,91,0,0.00,0.00,8.9,16.9,0.0,0.00,16.3,120.00
Liverpool,-33.92,150.92,2026-04-10T06:00,18.8,18.9,77,1,49,0,0.00,0.00,9.8,20.2,0.0,0.00,16.0,150.00
Liverpool,-33.92,150.92,2026-04-10T07:00,19.3,19.5,75,2,59,0,0.00,0.00,9.2,19.1,26.0,2154.80,16.2,140.00
Liverpool,-33.92,150.92,2026-04-10T08:00,21.2,22.1,70,2,60,0,0.00,0.00,6.2,18.0,176.0,3600.00,17.3,200.00
Liverpool,-33.92,150.92,2026-04-10T09:00,23.0,23.9,61,3,88,0,0.00,0.00,6.3,18.7,354.0,3600.00,17.9,235.00
Liverpool,-33.92,150.92,2026-04-10T10:00,25.5,25.9,52,3,97,0,0.00,0.00,7.9,20.2,429.0,3600.00,18.7,340.00
Liverpool,-33.92,150.92,2026-04-10T11:00,26.5,27.0,50,3,100,0,0.00,0.00,8.6,23.0,413.0,3600.00,19.2,865.00
Liverpool,-33.92,150.92,2026-04-10T12:00,26.5,26.7,49,3,94,0,0.00,0.00,10.0,24.8,299.0,113.55,19.1,420.00
Liverpool,-33.92,150.92,2026-04-10T13:00,28.9,28.7,44,3,100,0,0.00,0.00,13.4,32.0,492.0,3600.00,20.2,1380.00
Liverpool,-33.92,150.92,2026-04-10T14:00,30.4,29.0,34,3,98,0,0.00,0.00,15.7,37.8,485.0,3600.00,19.6,1870.00
Liverpool,-33.92,150.92,2026-04-10T15:00,30.4,29.4,35,3,90,0,0.00,0.00,13.5,37.4,341.0,3600.00,19.7,1905.00
Liverpool,-33.92,150.92,2026-04-10T16:00,28.9,28.4,39,2,70,0,0.00,0.00,11.7,30.2,272.0,3600.00,19.5,1140.00
Liverpool,-33.92,150.92,2026-04-10T17:00,28.2,28.0,43,1,30,0,0.00,0.00,11.0,25.6,149.0,3600.00,19.5,565.00
Liverpool,-33.92,150.92,2026-04-10T18:00,26.7,26.4,47,2,63,0,0.00,0.00,12.1,25.2,21.0,1745.51,18.9,380.00
Liverpool,-33.92,150.92,2026-04-10T19:00,25.9,26.0,50,2,66,0,0.00,0.00,10.2,24.8,0.0,0.00,18.8,275.00
Liverpool,-33.92,150.92,2026-04-10T20:00,24.4,25.2,58,2,73,0,0.00,0.00,6.8,20.2,0.0,0.00,18.6,170.00
Liverpool,-33.92,150.92,2026-04-10T21:00,22.6,24.5,71,2,70,0,0.00,0.00,3.9,13.7,0.0,0.00,18.8,85.00
Liverpool,-33.92,150.92,2026-04-10T22:00,22.9,25.0,68,2,60,0,0.00,0.00,1.9,6.8,0.0,0.00,18.7,100.00
Liverpool,-33.92,150.92,2026-04-10T23:00,22.0,24.0,71,1,40,0,0.00,0.00,1.5,3.2,0.0,0.00,18.3,30.00
Liverpool,-33.92,150.92,2026-04-11T00:00,21.1,21.6,70,51,62,0,0.10,0.10,9.2,18.0,0.0,0.00,17.3,140.00
Liverpool,-33.92,150.92,2026-04-11T01:00,20.0,20.4,75,0,7,0,0.00,0.00,9.7,20.5,0.0,0.00,16.9,105.00
Liverpool,-33.92,150.92,2026-04-11T02:00,20.0,20.6,73,1,38,0,0.00,0.00,7.9,20.9,0.0,0.00,16.7,85.00
Liverpool,-33.92,150.92,2026-04-11T03:00,19.5,20.3,75,1,34,0,0.00,0.00,5.7,15.1,0.0,0.00,16.4,285.00
Liverpool,-33.92,150.92,2026-04-11T04:00,18.2,18.9,86,0,16,0,0.00,0.00,9.1,16.6,0.0,0.00,16.6,245.00
Liverpool,-33.92,150.92,2026-04-11T05:00,17.6,17.2,79,0,5,0,0.00,0.00,11.1,20.9,0.0,0.00,15.1,310.00
Liverpool,-33.92,150.92,2026-04-11T06:00,17.1,16.3,72,0,0,0,0.00,0.00,9.5,21.2,0.0,0.00,13.8,285.00
Liverpool,-33.92,150.92,2026-04-11T07:00,17.2,15.5,61,0,4,4,0.00,0.00,10.8,21.2,29.0,2420.70,12.6,350.00
Liverpool,-33.92,150.92,2026-04-11T08:00,18.8,16.2,47,0,19,19,0.00,0.00,12.8,27.7,184.0,3600.00,12.3,615.00
Liverpool,-33.92,150.92,2026-04-11T09:00,19.6,16.5,41,0,8,8,0.00,0.00,14.2,36.7,343.0,3600.00,12.1,650.00
Liverpool,-33.92,150.92,2026-04-11T10:00,20.9,18.3,41,0,0,0,0.00,0.00,12.9,33.8,560.0,3600.00,13.2,1030.00
Liverpool,-33.92,150.92,2026-04-11T11:00,22.4,21.0,38,1,29,28,0.00,0.00,10.3,33.8,686.0,3600.00,13.9,1705.00
Liverpool,-33.92,150.92,2026-04-11T12:00,23.6,22.3,34,0,12,5,0.00,0.00,8.7,29.9,675.0,3600.00,14.3,1945.00
Liverpool,-33.92,150.92,2026-04-11T13:00,24.5,22.7,30,0,5,1,0.00,0.00,10.6,30.2,691.0,3600.00,14.2,2205.00
Liverpool,-33.92,150.92,2026-04-11T14:00,24.5,22.3,29,0,3,1,0.00,0.00,11.3,32.4,665.0,3600.00,14.0,2275.00
Liverpool,-33.92,150.92,2026-04-11T15:00,24.1,20.7,27,0,1,0,0.00,0.00,14.4,37.1,554.0,3600.00,13.4,2125.00
Liverpool,-33.92,150.92,2026-04-11T16:00,23.4,19.7,26,0,0,0,0.00,0.00,13.4,40.0,384.0,3600.00,12.6,2105.00
Liverpool,-33.92,150.92,2026-04-11T17:00,21.6,17.5,28,0,0,0,0.00,0.00,16.4,38.9,184.0,3600.00,11.7,1280.00
Liverpool,-33.92,150.92,2026-04-11T18:00,19.5,15.3,34,0,0,0,0.00,0.00,18.4,39.6,22.0,2075.87,11.1,885.00
Liverpool,-33.92,150.92,2026-04-11T19:00,18.5,14.2,36,0,0,0,0.00,0.00,18.4,41.0,0.0,0.00,10.5,995.00
Liverpool,-33.92,150.92,2026-04-11T20:00,17.4,13.5,39,0,0,0,0.00,0.00,15.6,39.6,0.0,0.00,10.0,1160.00
Liverpool,-33.92,150.92,2026-04-11T21:00,16.2,11.9,40,0,0,0,0.00,0.00,18.0,38.5,0.0,0.00,9.3,1135.00
Liverpool,-33.92,150.92,2026-04-11T22:00,15.3,11.3,39,0,0,0,0.00,0.00,14.1,44.3,0.0,0.00,8.3,425.00
Liverpool,-33.92,150.92,2026-04-11T23:00,14.9,10.8,40,0,0,0,0.00,0.00,14.8,31.3,0.0,0.00,8.2,385.00
Liverpool,-33.92,150.92,2026-04-12T00:00,14.4,10.6,42,0,0,0,0.00,0.00,14.0,31.3,0.0,0.00,8.0,495.00
Liverpool,-33.92,150.92,2026-04-12T01:00,14.1,10.0,43,0,0,0,0.00,0.00,15.9,33.8,0.0,0.00,7.9,995.00
Liverpool,-33.92,150.92,2026-04-12T02:00,13.8,9.7,44,0,0,0,0.00,0.00,15.7,34.6,0.0,0.00,7.7,970.00
Liverpool,-33.92,150.92,2026-04-12T03:00,13.0,8.9,46,0,0,0,0.00,0.00,15.2,33.8,0.0,0.00,7.2,880.00
Liverpool,-33.92,150.92,2026-04-12T04:00,11.9,8.8,55,0,1,1,0.00,0.00,10.5,33.1,0.0,0.00,7.3,170.00
Liverpool,-33.92,150.92,2026-04-12T05:00,11.1,8.2,59,0,6,6,0.00,0.00,8.8,21.2,0.0,0.00,6.9,180.00
Liverpool,-33.92,150.92,2026-04-12T06:00,10.3,7.6,63,0,3,2,0.00,0.00,7.9,18.0,0.0,0.00,6.6,165.00
Liverpool,-33.92,150.92,2026-04-12T07:00,10.3,7.6,66,0,2,2,0.00,0.00,9.0,18.4,28.0,2375.64,6.9,130.00
Liverpool,-33.92,150.92,2026-04-12T08:00,12.8,10.1,58,1,30,15,0.00,0.00,9.5,22.0,193.0,3600.00,8.3,295.00
